Date of data Extraction,Brand,Product name,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price
2018-06-08 22:30:19 UTC,sunrice,Sunrice Street Snack Vegetable Korma ,200g,g,1,,,,,,,,,3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,masterfoods,Masterfoods Chives Chopped,7g,g,1,,,,,,,,,4.8,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Mint Flakes,7g,g,1,,,,,,,,,1.55,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Tuna Mexican Style,1,95g,1,,355kJ,12.6g,2.6g,<1g,2.6g,2.1g,389mg,0.9,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Tuna Lime & Cracked Pepper,1,95g,1,,409kJ,17.8g,2.6g,0.5g,<1g,<1g,331mg,0.9,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,essentials,Essentials Cake Mix Vanilla,10,34g (58g Slice Prepared),1,,1630kJ,5.0g,5.0g,0.5g,79.4g,40.1g,560mg,0.75,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Herring Fillets In Brine ,1,120g,1,,598kJ,21.6g,6.2g,1.5g,0.1g,<0.1g,549mg,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,sunrice,Sunrice Street Snack Butter Chicken ,200g,g,1,,,,,,,,,3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,hoyts,Hoyts Seasoning Moroccan Mix,5,13g,1,,933kJ,7.61g,6.62g,1.04g,29.91g,17.69g,13043mg,2.4,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Tuna In Tomato Sauce,1,95g,1,,413kJ,14.3g,3.3g,<1g,2.8g,1.1g,271mg,0.9,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Lemon & Pepper Tuna,1,64g,1,,455kJ,16.8g,4.3g,0.7g,<1g,<1g,328mg,0.9,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,craggy range,Craggy Range Sauvignon Blanc Avery Sauvignon Blanc,750ml,Ml,1,,,,,,,,,36,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,matua,Matua Sauvignon Blanc Lighter,750ml,Ml,1,,,,,,,,,20,FALSE,,TRUE,2 for 26.00,13
2018-06-08 22:30:19 UTC,st hallett western front,St Hallett Western Front Shiraz ,750ml,Ml,1,,,,,,,,,18,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,baily & baily,Baily & Baily Shiraz Folio Barossa Shiraz,750ml,Ml,1,,,,,,,,,16,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,continental,Continental Cup A Soup Chicken With Lots Of Noodles,2,250mL Prepared as directed,2,,180kJ,1.1g,0.2g,0.1g,8.8g,1.2g,235mg,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,continental,Continental Cup A Soup Asian Laksa,2pk 65g,g,2,,,,,,,,,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,continental cup a soup,Continental Cup A Soup Instant Soup Hearty Spanish Tomato,2,250mL,2,,229kJ,1.0g,0.4g,0.2g,11.6g,2.6g,285mg,2,FALSE,,TRUE,4 for 5,1.25
2018-06-08 22:30:19 UTC,hoyts ,Hoyts Oregano ,60g,g,1,,,,,,,,,2.73,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Salmon Lemon & Cracked Pepper,1,95g,1,,518kJ,16.4g,5.6g,0.7g,1.9g,0.3g,416mg,1.2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,heinz,Heinz Vegetable Condensed Soup,420g,g,1,,,,,,,,,2.25,TRUE,1.1,FALSE,,
2018-06-08 22:30:19 UTC,continental cup a soup,Continental Cup A Soup Creamy Chicken & Corn With Croutons,2,250mL prepared as directed,2,,203kJ,0.4g,1.5g,0.7g,8.1g,1.1g,260mg,2,FALSE,,TRUE,4 for 5,1.25
2018-06-08 22:30:19 UTC,continental cup a soup,Continental Cup A Soup Creamy Chicken With Lots Of Noodles,2,250mL prepared as directed,2,,204kJ,1.1g,1.2g,0.6g,8.0g,0.7g,260mg,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,masterfoods,Masterfoods Celery Salt ,11,5g,1,,573kJ,5.1g,7.2g,0.6g,11.2g,,26636mg,1.8,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Coriander Leaves,5g,g,1,,,,,,,,,2.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,masterfoods,Masterfoods Coriander Leaves,5g,g,1,,,,,,,,,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Parsley Flakes,5g,g,1,,,,,,,,,1.2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,marco polo,Marco Polo European Foods Semolina,750g,g,1,,,,,,,,,2.99,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,john west,John West Salmon Tempters Soy Garlic & Sesame,95g,g,1,,,,,,,,,2.3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Salmon In Spring Water,1,65g,1,,301kJ,15.5g,1.1g,0.2g,0g,0g,313mg,1.2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,, Macro Organic Baked Beans 420g X12 Bundle ,,,1,,,,,,,,,12,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Tuna In Springwater,1,70g,1,,406kJ,21.4g,1.1g,<1g,<1g,<1g,185mg,0.9,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Chipotle Seasoning ,53g,g,1,,,,,,,,,3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,spc,Spc Pear Sliced In Natural Juice,5.1,160g,1,,265kJ,0.2g,<0.1g,<0.1g,14.7g,11.9g,<5mg,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,spc,Spc Two Fruits Diced Natural Juice,5.1,160g,1,,252kJ,0.3g,<0.1g,<0.1g,13.9g,11.4g,<5mg,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,continental cup a soup,Continental Cup A Soup Mild Chicken Curry With Lots Of Noodles,2,250mL,2,,209kJ,1.0g,1.0g,0.5g,8.8g,0.7g,275mg,2,FALSE,,TRUE,4 for 5,1.25
2018-06-08 22:30:19 UTC,woolworths,Woolworths Yellowfin Tuna In Springwater ,5,60g,1,,479kJ,26.7g,<1g,<1g,<1g,<1g,265mg,4,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,john west tempters ,John West Tempters Salmon Smoked Flavour,1,95g,1,,508kJ,16.9g,5.7g,0.9g,<1.0g,<1.0g,500mg,2.3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,john west tempters ,John West Tempters Salmon In Springwater,1,57g,1,,394kJ,18.4g,2.2g,0.8g,<1.0g,<1.0g,335mg,2.3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,dole,Dole Two Fruits In Juice ,4,205g,1,,200kJ,<1g,<1g,<1g,11.0g,10.0g,6mg,3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,simply fruit,Simply Fruit Pear Halves In Syrup,6,135g,1,,295kJ,0.5g,<0.1g,<0.1g,16.8g,16.8g,6mg,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,golden circle,Golden Circle Sliced Pineapple In Juice,7.5,110g,1,,240kJ,0.5g,0.1,0g,12.7g,12.3,5mg,5.8,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,australian organic food co,Australian Organic Food Co 8 Vegetable Minestrone Soup,330g,g,1,,,,,,,,,4.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,russino,Russino Anchovies Flat,10,4.2g,1,,839kJ,25.6g,10.8g,2.0g,2.2g,<0.1g,5400mg(mmol),3.8,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,dole,Dole Pear Slices In Juice ,4,205g,1,,200kJ,<1g,<1g,<1g,11.0g,11.0g,6mg,3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths ,Woolworths Fruit Salad In Juice,Approx6,125g,1,,236kJ,0.3g,0.2g,0.1g,12.7g,10.2g,<5mg,2.8,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,heinz ,Heinz Canned Soup Big Red Tomato,4,200g,1,,120kJ,0.5,0.1g,0g,6.1g,4.3g,300mg,2.25,TRUE,1.1,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Chicken Bolognese With Spaghetti,305g,g,1,,,,,,,,,4,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,yeos,Yeos Drink Lychee,1,250mL,6,,173kJ,0.0g,0.0g,0.0g,10.2g,10.1g,<5mg,3.7,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,continental cup a soup,Continental Cup A Soup Classic Cream Of Chicken,4,250mL,1,,142kJ,0.3g,1.1g,0.5g,5.6g,0.6g,280mg,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,admiral,Admiral Mangoes Sliced In Natural Juice,6.5,75g (of mango),1,,266kJ,0.4g,0.1g,0.0g,14.1g,14.1g,7mg,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,nissin,Nissin Noodles Cup Chilli Crab,77g,g,1,,,,,,,,,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,ainsley harriot,Ainsley Harriot Snack Pot Indian,70g,g,1,,,,,,,,,3,TRUE,2.5,FALSE,,
2018-06-08 22:30:19 UTC,spc,Spc Kids Crush Ups Tropical,1,90g,1,,296kJ,0.1g,0.2g,0g,17.7g,17.2g,4mg,1.4,TRUE,1,FALSE,,
2018-06-08 22:30:19 UTC,safcol,Safcol Tuna Thai Sweet Chilli ,74g,g,1,,,,,,,,,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,safcol,Safcol Tuna Italian Style Tomto & Onion,74g,g,1,,,,,,,,,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Chicken Springwater,1,59g (drained),1,,358kJ,16.9g,1.4g,0.4g,1.1g,<1.0g,517mg,1.29,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths ,Woolworths Chicken Mayonnaise,1,85g,1,,563kJ,16.6g,7.0g,1.3g,1.3g,1.3g,480mg,1.29,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,myojo,Myojo Noodle Ramen Charmee,5,75g,5,,1930kJ,9.8g,16.7g,7.6g,67.8g,4.3g,1230mg,2.55,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,goulburn valley,Goulburn Valley Mango ,4.9,140g,1,,248kJ,0.5g,0.1g,<0.1g,13.4g,12.9g,<5mg,5.1,TRUE,4,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Fruit Salad In Juice,695g,g,1,,,,,,,,,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths ,Woolworths Chicken Sweet Chilli,1,85g,1,,776kJ,16.7g,8.6g,1.2g,6.0g,6.0g,548mg,1.29,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,simply fruit,Simply Fruit Peach Slices In Syrup,6,135g,1,,283kJ,0.5g,<0.1g,<0.1g,16.2g,16.2g,6mg,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Instant Soup Mushroom & Bacon With Croutons,2,250mL (1x30g),1,,214kJ,0.4g,1.8g,<1g,8.3g,0.8g,244mg,1,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Instant Soup Cream Of Chicken With Croutons,2,250mL (1 x 30g),1,,215kJ,0.4g,1.9g,<1g,8.1g,1.0g,279mg,1,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,"Woolworths Instant Soup Sweet Potato, Carrot & Chilli  With Croutons",2,250mL (1x30g),1,,197kJ,0.5g,1.6g,<1g,7.6g,1.1g,230mg,1,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,safcol,Safcol Tuna Springwater ,74g,g,1,,,,,,,,,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,safcol,Safcol Tuna Oil Blend ,74g,g,1,,,,,,,,,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,erawan,Erawan Rice Stick Medium,7.5,50g,1,,1480kJ,7.11g,<1g,<1g,79.6g,0,20mg,2.2,TRUE,1.75,FALSE,,
2018-06-08 22:30:19 UTC,heinz soup,Heinz Soup Classic  Country Chicken,535g,g,1,,,,,,,,,2.5,TRUE,1.75,FALSE,,
2018-06-08 22:30:19 UTC,erawan,Erawan Tapioca Starch ,500g,g,1,,,,,,,,,1,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,continental,Continental Sensations Sweet Potato ,4pk 92g,g,4,,,,,,,,,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,campbell's country ladle,Campbell's Country Ladle Canned Soup Creamy Chicken,2,250g,1,,210kJ,1.9g,2.3g,5.0g,5.0g,0.8g,295mg,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,campbell's country ladle,Campbell's Country Ladle Canned Soup Beef & Vegetable,2,250g,1,,223kJ,2.6g,1.3g,0.5g,7.0g,1.3g,261mg,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,the dutch company,The Dutch Company European Foods Wholegrain Pumpernickel,9,55.7g (1 Slice),1,,858kJ,,1.3g,1.2g,37.3g,12.8g,,3.49,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,kewpie,Kewpie Japanese Mayonnaise,500g,g,1,,,,,,,,,7,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,yoosh aloe vera,Yoosh Aloe Vera Drinks ,1,500mL,1,,187kJ,,0.2g,<0.1g,10.6g,9.4g,2mg,2.6,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,continental cup a soup,Continental Cup A Soup Pepper Steak & Mushroom With Croutons,2,250mL,1,,192kJ,0.6g,1.5g,0.8g,7.6g,1.1g,290mg,2,FALSE,,TRUE,4 for 5,1.25
2018-06-08 22:30:19 UTC,gourmet garden,Gourmet Garden Mint Lightly Dried,5g,g,1,,,,,,,,,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,devil's corner,Devil's Corner Sauvignon Blanc ,750ml,Ml,1,,,,,,,,,25,FALSE,,TRUE,2 for 40.00,20
2018-06-08 22:30:19 UTC,south island,South Island Sauvignon Blanc Mist,750ml,Ml,1,,,,,,,,,17,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,dog point,Dog Point Sauvignon Blanc ,750ml,Ml,1,,,,,,,,,33,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,mcguigan,Mcguigan The Plan Shiraz ,750ml,Ml,1,,,,,,,,,14,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,continental cup a soup,Continental Cup A Soup Classic Hearty Beef,4,250mL,4,,90kJ,0.4g,0.2g,0.1g,4.5g,0.2g,,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,continental cup a soup,Continental Cup A Soup Classic Spring Vegetable,4,250mL,4,,94kJ,0.2g,0.1g,0.1g,5.2g,0.4g,290mg,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,greens,Greens Cake Break Chocolate Mud Cake,60g,g,1,,,,,,,,,2.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,sunbeam,Sunbeam Mini Sultanas ,8pk,,8,,,,,,,,,2.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,old el paso,Old El Paso Stand 'n Stuff Bold Nacho Cheese Taco Kit,1,31.5g,1,,1190kJ,4.9g,14.0g,2.8g,32.4g,6.9g,1280mg,7,TRUE,5,FALSE,,
2018-06-08 22:30:19 UTC,erawan,Erawan Ingredients Rice Glutten,500g,g,1,,,,,,,,,1.2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,obento,Obento Japanese Tempura Batter,4,125g,1,,1460kJ,8.1g,1.3g,0.1g,73.1g,1.4g,440mg,3.3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,greens,Greens Red Velvet Cupcake Mix,410g,g,1,,,,,,,,,4,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,spc,Spc Diced Tropical Fruit Salad In Juice,4pk 452g,g,4,,,,,,,,,4,TRUE,3,FALSE,,
2018-06-08 22:30:19 UTC,spc,Spc Diced Fruit Salad In Juice,4pk 480g,g,4,,,,,,,,,4,TRUE,3,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Vanilla Cake With Tray Baking Kit,18,29.0g,1,,Approx. 1630.0kJ,Approx. 4.7g,Approx. 3.3g,Approx. 0.4g,Approx. 83.2g,Approx. 47.9g,Approx. 400.0mg,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,continental cup a soup,Continental Cup A Soup Spicy Tom Yum,50g,g,1,,,,,,,,,2,FALSE,,TRUE,4 for 5,1.25
2018-06-08 22:30:19 UTC,continental cup a soup,Continental Cup A Soup Homestyle Vegetable,2,250mL,1,,142kJ,0.3g,0.1g,<0.1g,7.7g,1.1g,215mg,2,FALSE,,TRUE,4 for 5,1.25
2018-06-08 22:30:19 UTC,woolworths,Woolworths Instant Soup Potato & Bacon With Croutons,2,250mL (1 x 25g),1,,176kJ,0.4g,1.5g,<1g,6.7g,0.6g,290mg,1,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,betty crocker,Betty Crocker Vanilla Frosting ,400g,g,1,,,,,,,,,4,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,raw earth,Raw Earth Stevia & Monk Fruit Sweetener Sticks,40pk 80g,g,40,,,,,,,,,4.75,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,white wings,White Wings Cake In A Cup Vanilla Choc Chip,4,95g prepared (1 sachet),4,,1110kJ,4.2g,7.1g,4.1g,45.0g,26.0g,395mg,5,TRUE,4,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Canned Soup Homestyle Chicken & Sweet Corn,2,250g,1,,168kJ,1.7g,<1g,<1g,6.5g,1.8g,268mg,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,marion's kitchen,Marion's Kitchen Vietnamese Noodle Salad Kit,4,113g (Based on the ingredients in this kit when cooked as per instructions.),1,,623kJ,2.1g,2.2g,1.0g,29.8g,11.6g,583mg,7.45,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,marion's kitchen,Marion's Kitchen Thai Yellow Curry Cooking Kit,4,77g,1,,638kJ,2.6g,9.8g,8.0g,13.6g,3.3g,838mg,7.45,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,greens,Greens Raspberry Crumble Slice,380g,g,1,,,,,,,,,4,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,sunsweet,Sunsweet Pitted Prunes ,10,40g (about 5  pieces),1,,1070kJ,2.2g,<1.0g,<1.0g,56.8g,23.1g,2mg,6.3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,betty crocker,Betty Crocker Coffee Frosting ,400g,g,1,,,,,,,,,4,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,homebrand,Homebrand Sardines In Tomato Sauce ,1,125g,1,,Approx. 375kJ,Approx. 15.3g,Approx. 1.5g,Approx. 0.5g,Approx. 3.5g,Approx. 0.8g,Approx. 399mg,0.65,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,john west,John West Salmon Lemon & Cracked Pepper,130g,g,1,,,,,,,,,3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,campbell's chunky ,Campbell's Chunky Canned Soup Hearty Irish Stew,2,250g,1,,216kJ,2.6g,1.4,0.5g,6.5g,1.1g,290mg,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Canned Soup Chunky Beef Stockpot,2,250g,1,,198kJ,3.8g,1.0g,0.5g,5.2g,1.6g,294mg,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,kewpie,Kewpie Japanese Mayonnaise,20,15g,1,,2930kJ,1.6g,76.2g,11.9g,4.7g,0g,676mg,4.75,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Sumac Ground,40g,g,1,,,,,,,,,2.8,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,greens,Greens Cupcake Mix Vanilla,12,54g,1,,1450kJ,4.7g,14.2g,4.5g,49.8g,34.9g,337mg,2.75,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,greens,Greens Brownie Mix Chocolate,380g,g,1,,,,,,,,,2.75,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,campbell's country ladle,Campbell's Country Ladle Canned Soup Chicken & Sweet Corn,505g,g,1,,,,,,,,,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Onion Powder ,38g,g,1,,,,,,,,,2.45,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Cracked Black Pepper ,39g,g,1,,,,,,,,,2.25,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,hoyts,Hoyts Garlic Granules,40g,g,1,,,,,,,,,1.8,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,spc,Spc Diced Apricots In Juice,4pk 480g,g,4,,,,,,,,,4,TRUE,3,FALSE,,
2018-06-08 22:30:19 UTC,mccain,Mccain Healthy Choice Wholegrains Italian Beef & Chia Meatballs,1,350g,1,,458kJ,6.0g,3.0g,1.3g,13.2g,2.9g,280mg,6.6,TRUE,4,FALSE,,
2018-06-08 22:30:19 UTC,mckenzie's,Mckenzie's Soup Mix ,10,50g,1,,1390kJ,19.0g,2.4g,<1g,49.9g,3.1g,<5mg,1.65,TRUE,1.5,FALSE,,
2018-06-08 22:30:19 UTC,campbell's simply soup,Campbell's Simply Soup Carton Creamy Mushroom,2,250g,1,,262kJ,0.8g,4.4g,3.1g,4.8g,1.3g,297mg,3.9,TRUE,1.9,FALSE,,
2018-06-08 22:30:19 UTC,hakubuku organic,Hakubuku Organic Japanese Soba Buckwheat Noodles 98% Ff,3,90g,1,,1440kJ,10.9g,1.8g,0.3g,67.8,0.8g,892mg,3.7,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,masterfoods,Masterfoods Paprika Ground,35g,g,1,,,,,,,,,2.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Whole Cumin Seeds ,36g,g,1,,,,,,,,,2.9,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,masterfoods,Masterfoods Dried Spices Harissa Middle Eastern Blend,37g,g,1,,,,,,,,,3.4,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,masterfoods,Masterfoods Sesame Seeds ,37g,g,1,,,,,,,,,2.7,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,masterfoods,Masterfoods Seasoning Sprinkle Roast Vegetable,27,5g,1,,922kJ,5.1g,2.2g,0.7g,41.8g,,16097mg,2.8,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,mccain ,Mccain Healthy Choice Wholegrains Chicken & Mushroom Risotto,1,350g,1,,492kJ,6.0g,3.0g,1.8g,15.7g,0.8g,320mg,6.6,TRUE,4,FALSE,,
2018-06-08 22:30:19 UTC,sirena,Sirena Sicilian Style Tuna & Pasta,170g,g,1,,,,,,,,,4,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,lee kum kee,Lee Kum Kee Sauce Stir Fry Hoisin,13,20g,1,,1000kJ,1.6g,2.0g,<1g,52.3g,49.7g,2560mg,3.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Cayenne Pepper ,30g,g,1,,,,,,,,,2.6,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Nutmeg Ground,30g,g,1,,,,,,,,,2.4,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,hoyts pickling,Hoyts Pickling Dried Spices ,7,5g,1,,3487.28kJ,38.93g,38.93g,3.43g,139.98g,8.91g,85.20mg,2.11,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Cajun Seasoning,35g,g,1,,,,,,,,,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,john west ,John West Salmon Skinless With Chilli ,130g,g,1,,,,,,,,,3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,riviana,Riviana Crabmeat ,4,30g( of crab meat),1,,273kJ,12.6g,0.8g,0.3g,1.7g,1.7g,612mg,4.3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,macro,Macro Nuts Pistachio Kernels,Approx.8,30g,1,,2390kJ,19.7g,50.6g,5.8g,6.8g,5.9g,7mg,15.49,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,macro,Macro Smokin' Corn Kernels,30g,g,1,,,,,,,,,1,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,macro,Macro Nuts Walnuts,8,30.0g,1,,Approx. 2910.0kJ,Approx. 14.4g,Approx. 69.2g,Approx. 4.4g,Approx. 3.0g,Approx. 2.7g,<5.0mg,7.99,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Cardamon Ground,24g,g,1,,,,,,,,,2.7,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths,Woolworths Cloves Ground,30g,g,1,,,,,,,,,3.2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,woolworths select,Woolworths Select Paprika Ground,30g,g,1,,,,,,,,,1.7,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,greenseas,Greenseas Tuna Lemon Pepper,1,95g,1,,480kJ,15.g,5.7g,0.8g,0.5g,0.5g,315mg,2,FALSE,,TRUE,4 for 6.00,1.5
2018-06-08 22:30:19 UTC,greenseas,Greenseas Tuna Chunks In Brine,1,,1,,,,,,,0g,475mg,2,FALSE,,TRUE,4 for 6.00,1.5
2018-06-08 22:30:19 UTC,masterfoods,Masterfoods Chilli Powder Mexican,30g,g,1,,,,,,,,,3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,john west,John West Tuna Sweet Corn & Mayonnaise,1,95g,1,,496kJ,15.8g,2.8g,0.7g,6.9g,4.5g,450mg,2,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,obento,Obento Marinade Teriyaki,10,25mL,1,,1100kJ,8.2g,<0.1g,<0.05g,52.2g,37.1g,4350mg,3,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,amoy,Amoy White Rice Wine Vinegar,250ml,Ml,1,,,,,,,,,2.6,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,vita,Vita Tea Drink Honey Lemon,2,250mL,6,,173kJ,0g,0g,0g,10.2g,10.2g,20mg,2.1,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,s&b,S&b Curry Mix Golden Medium Hot ,92g,g,1,,,,,,,,,4.5,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,hoyts,Hoyts Paprika Sweet,190g,g,1,,,,,,,,,3.8,FALSE,,FALSE,,
2018-06-08 22:30:19 UTC,hoyts,Hoyts Sesame Seeds Jar,230g,g,1,,,,,,,,,4.5,FALSE,,FALSE,,
