Date of data Extraction,Brand,Product name,ProductID,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-11-13 01:26:44 UTC,chancellor & co,Chancellor & Co Shiraz ,353691,Liquor,750ml,Ml,,,,,,,,,,5,FALSE,5,FALSE,,,1542032804.0-W-4246
2018-11-13 01:26:44 UTC,chancellor & co,Chancellor & Co Rose ,906938,Liquor,750ml,Ml,,,,,,,,,,5,FALSE,5,FALSE,,,1542032804.0-W-4247
2018-11-13 01:26:44 UTC,jacobs creek,Jacobs Creek Le Petit Rose,508078,Liquor,750ml,Ml,,,,,,,,,,18,FALSE,18,FALSE,,,1542032804.0-W-4248
2018-11-13 01:26:44 UTC,bird in hand,Bird In Hand Rose Pinot,351981,Liquor,750ml,Ml,,,,,,,,,,24,FALSE,24,TRUE,2,20,1542032804.0-W-4249
2018-11-13 01:26:44 UTC,mcwilliams,Mcwilliams On The Grapevine Rose,535814,Liquor,750ml,Ml,,,,,,,,,,11,FALSE,11,FALSE,,,1542032804.0-W-4250
2018-11-13 01:26:44 UTC,parlez vous,Parlez Vous Rose ,659759,Liquor,750ml,Ml,,,,,,,,,,13,FALSE,13,FALSE,,,1542032804.0-W-4251
2018-11-13 01:26:44 UTC,cat amongst the pigeons,Cat Amongst The Pigeons Red Blend Jazz Cat Grenache,766182,Liquor,750ml,Ml,,,,,,,,,,15,FALSE,15,FALSE,,,1542032804.0-W-4252
2018-11-13 01:26:44 UTC,jacobs creek,Jacobs Creek Rose Country Harvest Rose,725236,Liquor,750ml,Ml,,,,,,,,,,15,FALSE,15,TRUE,2,11,1542032804.0-W-4253
2018-11-13 01:26:44 UTC,turkey flat,Turkey Flat Rose ,117925,Liquor,750ml,Ml,,,,,,,,,,25,FALSE,25,FALSE,,,1542032804.0-W-4254
2018-11-13 01:26:44 UTC,graham nortons,Graham Nortons Own Rose,535591,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542032804.0-W-4255
2018-11-13 01:26:44 UTC,squealing pig,Squealing Pig Marlborough Ros?,462559,Liquor,750ml,Ml,,,,,,,,,,24,FALSE,24,FALSE,,,1542032804.0-W-4256
2018-11-13 01:26:44 UTC,mcguigan,Mcguigan Premium Rose,661236,Liquor,750ml,Ml,,,,,,,,,,24,FALSE,24,FALSE,,,1542032804.0-W-4257
2018-11-13 01:26:44 UTC,taylors,Taylors Rose ,660077,Liquor,750ml,Ml,,,,,,,,,,19,FALSE,19,FALSE,,,1542032804.0-W-4258
2018-11-13 01:26:44 UTC,dominique portet,Dominique Portet Rose Fontaine Rose,907267,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542032804.0-W-4259
2018-11-13 01:26:45 UTC,kin crawford,Kin Crawford Rose ,910032,Liquor,750ml,Ml,,,,,,,,,,22,FALSE,22,TRUE,2,15,1542032805.0-W-4260
2018-11-13 01:26:45 UTC,see no evil,See No Evil Rose ,661326,Liquor,750ml,Ml,,,,,,,,,,19,FALSE,19,FALSE,,,1542032805.0-W-4261
2018-11-13 01:26:45 UTC,ninth island,Ninth Island Rose ,624294,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542032805.0-W-4262
2018-11-13 01:41:46 UTC,henschke henry's seven,Henschke Henry's Seven Red Varietal Shiraz Grenache Viognier,902771,Liquor,750ml,Ml,,,,,,,,,,39,FALSE,39,FALSE,,,1542033706.0-W-4263
2018-11-13 01:41:46 UTC,colonel & merchant,Colonel & Merchant Shiraz Cabernet,673383,Liquor,750ml,Ml,,,,,,,,,,15,FALSE,15,FALSE,,,1542033706.0-W-4264
2018-11-13 01:41:46 UTC,la boheme,La Boheme Act 2 Pinot Noir Rose,727818,Liquor,750ml,Ml,,,,,,,,,,26,FALSE,26,TRUE,2,20,1542033706.0-W-4265
2018-11-13 01:41:46 UTC,take it to the grave,Take It To The Grave Rose ,535813,Liquor,750ml,Ml,,,,,,,,,,19,FALSE,19,FALSE,,,1542033706.0-W-4266
2018-11-13 01:41:46 UTC,wild grace,Wild Grace Rose ,538535,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542033706.0-W-4267
2018-11-13 01:41:46 UTC,vinifera,Vinifera Rose ,756835,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542033706.0-W-4268
2018-11-13 01:41:46 UTC,mount pleasant,Mount Pleasant B-side Hunter Valley Rose,659821,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542033706.0-W-4269
2018-11-13 01:41:46 UTC,temple bruer,Temple Bruer Rose Preservative Free,889272,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542033706.0-W-4270
2018-11-13 01:41:46 UTC,gerard betrand,Gerard Betrand C  tes Des Roses Ros   ,893042,Liquor,750ml,Ml,,,,,,,,,,26,FALSE,26,FALSE,,,1542033706.0-W-4271
2018-11-13 01:41:46 UTC,crafters union,Crafters Union Hawke's Bay Rose,524760,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,TRUE,2,15,1542033706.0-W-4272
2018-11-13 01:41:46 UTC,chapel hill,Chapel Hill Rose Mclaren Vale,793421,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542033706.0-W-4273
2018-11-13 01:41:46 UTC,twelve central otago,Twelve Central Otago Pinot Noir ,752143,Liquor,750ml,Ml,,,,,,,,,,15,FALSE,15,FALSE,,,1542033706.0-W-4274
2018-11-13 01:41:46 UTC,brown brothers,Brown Brothers Red Varietal Cienna,905893,Liquor,750ml,Ml,,,,,,,,,,15,FALSE,15,FALSE,,,1542033706.0-W-4275
2018-11-13 01:41:46 UTC,kim crawford ,Kim Crawford Pinot Noir ,908508,Liquor,750ml,Ml,,,,,,,,,,27,FALSE,27,TRUE,2,20,1542033706.0-W-4276
2018-11-13 01:41:46 UTC,tempus two,Tempus Two Merlot Hunter Valley,900740,Liquor,750ml,Ml,,,,,,,,,,15,FALSE,15,FALSE,,,1542033706.0-W-4277
2018-11-13 01:41:46 UTC,oyster bay,Oyster Bay Merlot ,904602,Liquor,750ml,Ml,,,,,,,,,,19,FALSE,19,FALSE,,,1542033706.0-W-4278
2018-11-13 01:41:46 UTC,mcguigan,Mcguigan Red Varietal Black Label,73984,Liquor,750ml,Ml,,,,,,,,,,9,FALSE,9,TRUE,3,8,1542033706.0-W-4279
2018-11-13 01:41:46 UTC,de bortoli palette,De Bortoli Palette Pinot Noir Over Yonder,936458,Liquor,750ml,Ml,,,,,,,,,,16,FALSE,16,FALSE,,,1542033706.0-W-4280
2018-11-13 01:41:46 UTC,jacobs creek,Jacobs Creek Merlot ,901353,Liquor,750ml,Ml,,,,,,,,,,10,FALSE,10,FALSE,,,1542033706.0-W-4281
2018-11-13 01:41:46 UTC,south island,South Island Pinot Noir ,379446,Liquor,750ml,Ml,,,,,,,,,,17,FALSE,17,FALSE,,,1542033706.0-W-4282
2018-11-13 01:41:46 UTC,tamar ridge the devils corner,Tamar Ridge The Devils Corner Pinot Noir ,902552,Liquor,750ml,Ml,,,,,,,,,,25,FALSE,25,FALSE,,,1542033706.0-W-4283
2018-11-13 01:41:46 UTC,devils lair,Devils Lair Red Varietal Fifth Leg,24638,Liquor,750ml,Ml,,,,,,,,,,18,FALSE,18,FALSE,,,1542033706.0-W-4284
2018-11-13 01:41:46 UTC,elephant in the room,Elephant In The Room Palatial Pinot Noir,608178,Liquor,750ml,Ml,,,,,,,,,,17,FALSE,17,TRUE,2,13,1542033706.0-W-4285
2018-11-13 01:41:46 UTC,coldstream hills,Coldstream Hills Pinot Noir ,13127,Liquor,750ml,Ml,,,,,,,,,,39,FALSE,39,TRUE,2,30,1542033706.0-W-4286
2018-11-13 01:41:46 UTC,st huberts the stag,St Huberts The Stag Pinot Noir Hubert The Stag,707796,Liquor,750ml,Ml,,,,,,,,,,27,FALSE,27,TRUE,2,20,1542033706.0-W-4287
2018-11-13 01:41:46 UTC,vinos for chinos,Vinos For Chinos Grenache Barossa ,884312,Liquor,750ml,Ml,,,,,,,,,,14,FALSE,14,FALSE,,,1542033706.0-W-4288
2018-11-13 01:41:46 UTC,torbreck,Torbreck Grenache & Gsm The Steading Gsm,902520,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542033706.0-W-4289
2018-11-13 01:41:46 UTC,taylor made,Taylor Made Malbec American Oak,689949,Liquor,750ml,Ml,,,,,,,,,,28,FALSE,28,TRUE,2,20,1542033706.0-W-4290
2018-11-13 01:41:46 UTC,olivers,Olivers Taranga Grenache,364050,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542033706.0-W-4291
2018-11-13 01:41:46 UTC,yarra ridge,Yarra Ridge Pinot Noir ,64715,Liquor,750ml,Ml,,,,,,,,,,29,FALSE,29,TRUE,2,20,1542033706.0-W-4292
2018-11-13 01:41:46 UTC,grant burge,Grant Burge Merlot Hillcot Merlot,39385,Liquor,750ml,Ml,,,,,,,,,,26,FALSE,26,FALSE,,,1542033706.0-W-4293
2018-11-13 01:41:46 UTC,temple bruer,Temple Bruer Pinot Noir Preservative Free,889273,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542033706.0-W-4294
2018-11-13 01:41:46 UTC,stoneleigh,Stoneleigh Pinot Noir Marlborough Pinot Noir,902460,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542033706.0-W-4295
2018-11-13 01:41:46 UTC,kooyong massale,Kooyong Massale Pinot Noir ,907289,Liquor,750ml,Ml,,,,,,,,,,33,FALSE,33,FALSE,,,1542033706.0-W-4296
2018-11-13 01:41:46 UTC,temple bruer,Temple Bruer Merlot Preservative Free,911408,Liquor,750ml,Ml,,,,,,,,,,24,FALSE,24,FALSE,,,1542033706.0-W-4297
2018-11-13 01:41:46 UTC,riddoch,Riddoch Merlot Merlot,741920,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542033706.0-W-4298
2018-11-13 01:41:47 UTC,elephant in the room,Elephant In The Room Merlot ,686165,Liquor,750ml,Ml,,,,,,,,,,17,FALSE,17,TRUE,2,13,1542033707.0-W-4299
2018-11-13 01:41:47 UTC,brown brothers,Brown Brothers Merlot ,15618,Liquor,750ml,Ml,,,,,,,,,,19,FALSE,19,FALSE,,,1542033707.0-W-4300
2018-11-13 01:41:47 UTC,taylors,Taylors Merlot ,110457,Liquor,750ml,Ml,,,,,,,,,,19,FALSE,19,FALSE,,,1542033707.0-W-4301
2018-11-13 01:41:47 UTC,audrey wilkinson,Audrey Wilkinson Merlot ,915211,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,TRUE,2,20,1542033707.0-W-4302
2018-11-13 01:41:47 UTC,leconfield coonawarra,Leconfield Coonawarra Merlot Coonawarra,121562,Liquor,750ml,Ml,,,,,,,,,,26,FALSE,26,FALSE,,,1542033707.0-W-4303
2018-11-13 01:41:47 UTC,taylors,Taylors Merlot Promised Land,339887,Liquor,750ml,Ml,,,,,,,,,,14,FALSE,14,TRUE,2,11,1542033707.0-W-4304
2018-11-13 01:41:47 UTC,craggy range,Craggy Range Te Kahu Merlot Blend,910909,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542033707.0-W-4305
2018-11-13 01:41:47 UTC,yellow tail,Yellow Tail Merlot ,904871,Liquor,750ml,Ml,,,,,,,,,,10,FALSE,10,TRUE,3,8,1542033707.0-W-4306
2018-11-13 01:41:47 UTC,hardy's stamp,Hardy's Stamp Merlot ,745860,Liquor,1l,Litre,,,,,,,,,,9,FALSE,9,FALSE,,,1542033707.0-W-4307
2018-11-13 01:41:47 UTC,chancellor & co,Chancellor & Co Pinot Noir ,353702,Liquor,750ml,Ml,,,,,,,,,,5,FALSE,5,FALSE,,,1542033707.0-W-4308
2018-11-13 01:41:47 UTC,st. erth,St. Erth Pinot Noir ,705772,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,TRUE,2,17,1542033707.0-W-4309
2018-11-13 01:41:47 UTC,lisa mcguigan,Lisa Mcguigan Adelaide Hills Pinot Noir,627401,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542033707.0-W-4310
2018-11-13 01:41:47 UTC,oyster bay,Oyster Bay Pinot Noir ,904243,Liquor,750ml,Ml,,,,,,,,,,24,FALSE,24,FALSE,,,1542033707.0-W-4311
2018-11-13 01:41:47 UTC,little yering,Little Yering Pinot Noir ,727725,Liquor,750ml,Ml,,,,,,,,,,22,FALSE,22,FALSE,,,1542033707.0-W-4312
2018-11-13 01:56:47 UTC,oakridge ,Oakridge Over The Shoulder Pinot Noir,916661,Liquor,750ml,Ml,,,,,,,,,,22,FALSE,22,FALSE,,,1542034607.0-W-4313
2018-11-13 01:56:47 UTC,stefano lubiana,Stefano Lubiana Pinot Noir ,177066,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542034607.0-W-4314
2018-11-13 01:56:47 UTC,pipers brook,Pipers Brook Pinot Noir ,70165,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542034607.0-W-4315
2018-11-13 01:56:47 UTC,paringa estate,Paringa Estate Pinot Noir ,901464,Liquor,750ml,Ml,,,,,,,,,,35,FALSE,35,FALSE,,,1542034607.0-W-4316
2018-11-13 01:56:47 UTC,tyrrells,Tyrrells Pinot Noir Old Winery Pinot Noir,49378,Liquor,750ml,Ml,,,,,,,,,,10,FALSE,10,FALSE,,,1542034607.0-W-4317
2018-11-13 01:56:47 UTC,nanny goat vineyard,Nanny Goat Vineyard Pinot Noir ,916040,Liquor,750ml,Ml,,,,,,,,,,35,FALSE,35,FALSE,,,1542034607.0-W-4318
2018-11-13 01:56:47 UTC,mcwilliams,Mcwilliams On The Grapevine Pinot Noir,688541,Liquor,750ml,Ml,,,,,,,,,,11,FALSE,11,FALSE,,,1542034607.0-W-4319
2018-11-13 01:56:47 UTC,sticks,Sticks Pinot Noir Yarra Valley,904633,Liquor,750ml,Ml,,,,,,,,,,26,FALSE,26,FALSE,,,1542034607.0-W-4320
2018-11-13 01:56:47 UTC,frogmore creek,Frogmore Creek Pinot Noir,907081,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542034607.0-W-4321
2018-11-13 01:56:47 UTC,stonier,Stonier Pinot Noir ,86072,Liquor,750ml,Ml,,,,,,,,,,25,FALSE,25,FALSE,,,1542034607.0-W-4322
2018-11-13 01:56:47 UTC,taylors,Taylors Wine Makers Project Tasmania Pinot Noir,690123,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542034607.0-W-4323
2018-11-13 01:56:47 UTC,taylors,Taylors Jaraman Pinot Noir,663777,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542034607.0-W-4324
2018-11-13 01:56:47 UTC,ciao bella,Ciao Bella Prosecco Superiore Doc,768661,Liquor,750ml,Ml,,,,,,,,,,21,FALSE,21,FALSE,,,1542034607.0-W-4325
2018-11-13 01:56:47 UTC,a by arras,A By Arras Non Vintage Premium Cuvee,794486,Liquor,750ml,Ml,,,,,,,,,,31,FALSE,31,FALSE,,,1542034607.0-W-4326
2018-11-13 01:56:47 UTC,bollinger special cuvee,Bollinger Special Cuvee Champagne Non Vintage,30052,Liquor,750ml,Ml,,,,,,,,,,80,FALSE,80,FALSE,,,1542034607.0-W-4327
2018-11-13 01:56:47 UTC,billecart salmon,Billecart Salmon Champagne Brut,35011,Liquor,750ml,Ml,,,,,,,,,,110,FALSE,110,FALSE,,,1542034607.0-W-4328
2018-11-13 01:56:47 UTC,mumm cordon rouge,Mumm Cordon Rouge Champagne Brut,144813,Liquor,750ml,Ml,,,,,,,,,,65,FALSE,65,TRUE,2,50,1542034607.0-W-4329
2018-11-13 01:56:47 UTC,grant burge,Grant Burge Sparkling Pinot Chardonnay,23820,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542034607.0-W-4330
2018-11-13 01:56:47 UTC,jacobs creek,Jacobs Creek Sparkling Chardonnay Pinot Noir,324816,Liquor,24x200ml,Ml,,,,,,,,,,95,FALSE,95,FALSE,,,1542034607.0-W-4331
2018-11-13 01:56:47 UTC,jacobs creek,Jacobs Creek Sparkling Chardonnay Pinot Noir,74569,Liquor,750ml,Ml,,,,,,,,,,11,FALSE,11,FALSE,,,1542034607.0-W-4332
2018-11-13 01:56:47 UTC,jacobs creek,Jacobs Creek Sparkling Chardonnay Pinot Noir,906676,Liquor,3x200ml,Ml,,,,,,,,,,14,FALSE,14,FALSE,,,1542034607.0-W-4333
2018-11-13 01:56:47 UTC,jacobs creek,Jacobs Creek Sparkling Chardonnay Pinot Noir,900687,Liquor,200ml,Ml,,,,,,,,,,5,FALSE,5,FALSE,,,1542034607.0-W-4334
2018-11-13 01:56:47 UTC,passion pop,Passion Pop Sparkling ,11625,Liquor,750ml,Ml,,,,,,,,,,7,FALSE,7,TRUE,4,5,1542034607.0-W-4335
2018-11-13 01:56:47 UTC,jacobs creek trilogy,Jacobs Creek Trilogy Sparkling Cuvee Brut Chardonnay,11176,Liquor,750ml,Ml,,,,,,,,,,18,FALSE,18,TRUE,2,13,1542034607.0-W-4336
2018-11-13 01:56:47 UTC,chandon,Chandon Vintage Brut,1051,Liquor,750ml,Ml,,,,,,,,,,41,FALSE,41,FALSE,,,1542034607.0-W-4337
2018-11-13 01:56:47 UTC,yellow tail,Yellow Tail Sparkling Bubbles,907706,Liquor,750ml,Ml,,,,,,,,,,10,FALSE,10,TRUE,3,8,1542034607.0-W-4338
2018-11-13 01:56:47 UTC,hardys chronicles,Hardys Chronicles Sparkling Brut Nv ,871163,Liquor,750ml,Ml,,,,,,,,,,15,FALSE,15,TRUE,2,11,1542034607.0-W-4339
2018-11-13 01:56:47 UTC,yellowglen,Yellowglen Sparkling Pink Nv,903085,Liquor,750ml,Ml,,,,,,,,,,11,FALSE,11,TRUE,3,7,1542034607.0-W-4340
2018-11-13 01:56:47 UTC,wolf blass,Wolf Blass Sparkling Red Brut Chardonnay Pinot Nv,6231,Liquor,750ml,Ml,,,,,,,,,,12,FALSE,12,TRUE,3,7,1542034607.0-W-4341
2018-11-13 01:56:47 UTC,seaview brut,Seaview Brut Sparkling ,73235,Liquor,750ml,Ml,,,,,,,,,,11,FALSE,11,FALSE,,,1542034607.0-W-4342
2018-11-13 01:56:48 UTC,moet & chandon,Moet & Chandon Champagne Brut Imperial,4368,Liquor,750ml,Ml,,,,,,,,,,65,FALSE,65,FALSE,,,1542034608.0-W-4343
2018-11-13 01:56:48 UTC,moet & chandon grande vintage,Moet & Chandon Grande Vintage Champagne Brut Imperial,3100,Liquor,375ml,Ml,,,,,,,,,,54,FALSE,54,FALSE,,,1542034608.0-W-4344
2018-11-13 01:56:48 UTC,bird in hand,Bird In Hand Sparkling Pinot Noir,904468,Liquor,750ml,Ml,,,,,,,,,,27,FALSE,27,TRUE,2,20,1542034608.0-W-4345
2018-11-13 01:56:48 UTC,mumm cordon rouge,Mumm Cordon Rouge Sparkling Wine ,965371,Liquor,750ml,Ml,,,,,,,,,,72,FALSE,72,FALSE,,,1542034608.0-W-4346
2018-11-13 01:56:48 UTC,giesen,Giesen Vintage Classic Cuvee,842207,Liquor,750ml,Ml,,,,,,,,,,16,FALSE,16,FALSE,,,1542034608.0-W-4347
2018-11-13 01:56:48 UTC,bichat brut nv,Bichat Brut Nv Champagne ,774613,Liquor,750ml,Ml,,,,,,,,,,25,FALSE,25,FALSE,,,1542034608.0-W-4348
2018-11-13 01:56:48 UTC,yellowglen colours,Yellowglen Colours Sparkling Yellow Non Vintage,16748,Liquor,750ml,Ml,,,,,,,,,,11,FALSE,11,TRUE,3,7,1542034608.0-W-4349
2018-11-13 01:56:48 UTC,oyster bay,Oyster Bay Sparkling Brut,334833,Liquor,750ml,Ml,,,,,,,,,,26,FALSE,26,TRUE,2,20,1542034608.0-W-4350
2018-11-13 01:56:48 UTC,fresita strawberry,Fresita Strawberry Sparkling Wine,902803,Liquor,750ml,Ml,,,,,,,,,,18,FALSE,18,FALSE,,,1542034608.0-W-4351
2018-11-13 01:56:48 UTC,chandon,Chandon Sparkling Brut Rose Nv,913948,Liquor,750ml,Ml,,,,,,,,,,30,FALSE,30,TRUE,2,25,1542034608.0-W-4352
2018-11-13 01:56:48 UTC,yellow tail,Yellow Tail Rose Pink Bubbles,321372,Liquor,750ml,Ml,,,,,,,,,,10,FALSE,10,TRUE,3,8,1542034608.0-W-4353
2018-11-13 01:56:48 UTC,oyster bay,Oyster Bay Rose Sparkling Cuvee Rose,334840,Liquor,750ml,Ml,,,,,,,,,,26,FALSE,26,TRUE,2,20,1542034608.0-W-4354
2018-11-13 01:56:48 UTC,porta dante,Porta Dante Prosecco ,730022,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542034608.0-W-4355
2018-11-13 01:56:48 UTC,freixenet,Freixenet Multipacks Cordon Negro Brut Piccolo,908180,Liquor,24x200ml,Ml,,,,,,,,,,110,FALSE,110,FALSE,,,1542034608.0-W-4356
2018-11-13 01:56:48 UTC,freixenet,Freixenet Sparkling Brut Cordon Negro,6301,Liquor,750ml,Ml,,,,,,,,,,12,FALSE,12,FALSE,,,1542034608.0-W-4357
2018-11-13 01:56:48 UTC,freixenet,Freixenet Multipacks Cordon Negro Brut Piccolo,908179,Liquor,200ml,Ml,,,,,,,,,,15,FALSE,15,FALSE,,,1542034608.0-W-4358
2018-11-13 01:56:48 UTC,yarra burn,Yarra Burn Sparkling Chardonney Pinot Noir,25665,Liquor,750ml,Ml,,,,,,,,,,20,FALSE,20,FALSE,,,1542034608.0-W-4359
2018-11-13 01:56:48 UTC,de bortoli,De Bortoli La Boheme Cuvee Blanc,640122,Liquor,750ml,Ml,,,,,,,,,,26,FALSE,26,TRUE,2,20,1542034608.0-W-4360
2018-11-13 01:56:48 UTC,veuve clicquot,Veuve Clicquot Champagne Vintage Gold,91030,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542034608.0-W-4361
2018-11-13 01:56:48 UTC,jansz,Jansz Brut Vintage Cuvee,86930,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542034608.0-W-4362
2018-11-13 02:11:53 UTC,krug grande cuvee,Krug Grande Cuvee Champagne Non Vintage Champagne,74690,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4363
2018-11-13 02:11:53 UTC,veuve clicquot ,Veuve Clicquot Champagne Rose With Magnet Message,806213,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4364
2018-11-13 02:11:53 UTC,pol gessner,Pol Gessner Champagne Brut Non Vintage,901427,Liquor,750ml,Ml,,,,,,,,,,45,FALSE,45,FALSE,,,1542035513.0-W-4365
2018-11-13 02:11:53 UTC,veuve clicquot,Veuve Clicquot Rose Non Vintage,787576,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4366
2018-11-13 02:11:53 UTC,moet & chandon nectar imperial,Moet & Chandon Nectar Imperial Champagne Non Vintage,900231,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4367
2018-11-13 02:11:53 UTC,moet & chandon,Moet & Chandon Champagne Grande Vintage,24520,Liquor,750ml,Ml,,,,,,,,,,95,FALSE,95,FALSE,,,1542035513.0-W-4368
2018-11-13 02:11:53 UTC,louis roederer,Louis Roederer Brut Vintage Champagne ,902057,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4369
2018-11-13 02:11:53 UTC,joseph perrier,Joseph Perrier Brut Vintage Champagne ,901138,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4370
2018-11-13 02:11:53 UTC,lanson gold label vintage,Lanson Gold Label Vintage Champagne ,911000,Liquor,750ml,Ml,,,,,,,,,,85,FALSE,85,FALSE,,,1542035513.0-W-4371
2018-11-13 02:11:53 UTC,pol roger,Pol Roger Champagne Brut Vintage,8340,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4372
2018-11-13 02:11:53 UTC,bollinger,Bollinger Champagne Rose,917467,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4373
2018-11-13 02:11:53 UTC,moet & chandon ,Moet & Chandon Ice Imperial ,830348,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4374
2018-11-13 02:11:53 UTC,veuve clicquot ,Veuve Clicquot Champagne With Magnet Message,803521,Liquor,750ml,Ml,,,,,,,,,,87,FALSE,87,TRUE,2,70,1542035513.0-W-4375
2018-11-13 02:11:53 UTC,louis roederer,Louis Roederer Champagne Brut Premier,65973,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4376
2018-11-13 02:11:53 UTC,mumm cordon rouge,Mumm Cordon Rouge Vintage Champagne ,911785,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4377
2018-11-13 02:11:53 UTC,perrier jouet,Perrier Jouet Non Vintage Grand Brut,139112,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4378
2018-11-13 02:11:53 UTC,piper heidsieck,Piper Heidsieck Brut N/v Brut,25454,Liquor,750ml,Ml,,,,,,,,,,42,FALSE,42,FALSE,,,1542035513.0-W-4379
2018-11-13 02:11:53 UTC,veuve clicquot,Veuve Clicquot Brut Yellow Label Non Vintage,73016,Liquor,750ml,Ml,,,,,,,,,,84,FALSE,84,TRUE,2,70,1542035513.0-W-4380
2018-11-13 02:11:53 UTC,moet & chandon,Moet & Chandon Champagne Rose Non Vintage,901567,Liquor,750ml,Ml,,,,,,,,,,104,FALSE,104,FALSE,,,1542035513.0-W-4381
2018-11-13 02:11:53 UTC,lanson black label,Lanson Black Label Champagne Non Vintage,8109,Liquor,750ml,Ml,,,,,,,,,,62,FALSE,62,FALSE,,,1542035513.0-W-4382
2018-11-13 02:11:53 UTC,taittinger,Taittinger Champagne Brut Reserve Non Vintage,21684,Liquor,750ml,Ml,,,,,,,,,,80,FALSE,80,FALSE,,,1542035513.0-W-4383
2018-11-13 02:11:53 UTC,mumm,Mumm Champagne Rose ,916082,Liquor,750ml,Ml,,,,,,,,,,78,FALSE,78,FALSE,,,1542035513.0-W-4384
2018-11-13 02:11:53 UTC,charles orban,Charles Orban Blanc De Blanc Nv ,708200,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4385
2018-11-13 02:11:53 UTC,bollinger grande,Bollinger Grande Annee Vintage Champagne,184419,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4386
2018-11-13 02:11:53 UTC,pirie,Pirie Sparkling Non Vintage ,779750,Liquor,750ml,Ml,,,,,,,,,,0,FALSE,0,FALSE,,,1542035513.0-W-4387
2018-11-13 02:11:53 UTC,devils corner,Devils Corner Nv Cuvee ,757669,Liquor,750ml,Ml,,,,,,,,,,25,FALSE,25,FALSE,,,1542035513.0-W-4388
